Lon (deg),Lat (deg),Alt (m),Timestamp (ms UTC Unix),Time,Position Source,SEE_label
-125.2358502,61.566045,606780.9883,1517337438912,2018-01-30 18:37:18,onboard,0
-55.39278687,-15.45393696,591885.7028,1517324587575,2018-01-30 15:03:07,onboard,1
-31.0278304,-16.39643944,593073.2626,1517318773248,2018-01-30 13:26:13,onboard,1
125.1762363,-54.79372939,605034.6161,1517283352224,2018-01-30 3:35:52,onboard,1
-61.04551701,-18.2755907,601503.3347,1517281638900,2018-01-30 3:07:18,onboard,1
-42.58602962,-41.15577103,606676.8607,1517276212101,2018-01-30 1:36:52,onboard,1
-52.32007873,-18.28928062,591847.8611,1517237554173,2018-01-29 14:52:34,onboard,1
-49.60964539,-30.15584329,595787.3006,1517237362017,2018-01-29 14:49:22,onboard,1
-28.0232864,-18.89425559,594003.1675,1517231745273,2018-01-29 13:15:45,onboard,1
-155.9333938,-21.47589608,602052.6469,1517217899991,2018-01-29 9:24:59,onboard,1
-85.52735841,-30.45698914,604267.374,1517200648162,2018-01-29 4:37:28,onboard,0
-62.28954531,-34.09779342,605012.663,1517194908204,2018-01-29 3:01:48,onboard,0
-60.05792058,-24.99350925,591507.4767,1517194760067,2018-01-29 2:59:20,onboard,0
-58.90448177,-19.80212046,602069.6446,1517194675848,2018-01-29 2:57:55,onboard,0
-34.77645644,63.89365823,600136.4166,1517193310254,2018-01-29 2:35:10,onboard,0
-73.05650577,-22.70497218,594607.8211,1517156296707,2018-01-28 16:18:16,onboard,0
-73.01837903,-22.90463528,580734.2606,1517156293491,2018-01-28 16:18:13,onboard,0
-50.13525396,-16.9508456,591279.3864,1517150588106,2018-01-28 14:43:08,onboard,0
125.5967193,-50.98726465,609869.8804,1517148792172,2018-01-28 14:13:12,onboard,0
125.5967193,-50.98726465,609869.8804,1517148792172,2018-01-28 14:13:12,onboard,0
125.5967437,-50.9872051,609869.798,1517148792171,2018-01-28 14:13:12,onboard,0
-16.4645463,-51.25959834,590928.0977,1517144232888,2018-01-28 12:57:12,onboard,0
172.0642121,76.9163133,610517.634,1517088347054,2018-01-27 21:25:47,onboard,0
-49.53220542,-7.9207215,589912.83,1517063746057,2018-01-27 14:35:46,onboard,0
8.717901483,74.80821991,613631.4235,1517013343095,2018-01-27 0:35:43,onboard,0
-120.8116169,-68.61599846,609131.4623,1516998959535,2018-01-26 20:35:59,onboard,0
82.07554378,46.3445133,608181.548,1516990630698,2018-01-26 18:17:10,onboard,0
-68.79350606,-19.57839304,591422.0445,1516982369197,2018-01-26 15:59:29,onboard,0
-45.73614006,-14.37000937,590021.6364,1516976654163,2018-01-26 14:24:14,onboard,0
-45.73614006,-14.37000937,590021.6364,1516976654163,2018-01-26 14:24:14,onboard,0
-44.2706063,-21.2125061,592429.1847,1516976543613,2018-01-26 14:22:23,onboard,0
-42.95173225,-27.01177417,594811.9858,1516976449747,2018-01-26 14:20:49,onboard,0
-66.01284085,81.27553185,613366.4692,1516966664865,2018-01-26 11:37:44,onboard,0
168.1292025,-67.80747312,613735.3759,1516963500120,2018-01-26 10:45:00,onboard,0
-87.6972497,36.28856204,606267.3942,1516944401100,2018-01-26 5:26:41,onboard,0
46.52438839,-79.45822244,614854.9788,1516899928655,2018-01-25 17:05:28,onboard,0
-70.27186601,-0.361825097,590455.1615,1516895691363,2018-01-25 15:54:51,onboard,0
-44.45930711,-8.55929175,589314.1822,1516889760055,2018-01-25 14:16:00,onboard,0
-19.87812549,-10.61239117,577350.5571,1516883927838,2018-01-25 12:38:47,onboard,0
-112.7453907,-77.86955582,615058.6559,1516853500463,2018-01-25 4:11:40,onboard,0
-73.707206,-22.2197791,593184.804,1516852562392,2018-01-25 3:56:02,onboard,0
-54.38739965,-41.18597755,597613.7861,1516847072277,2018-01-25 2:24:32,onboard,0
-48.75971335,-18.6110524,592554.2109,1516846704648,2018-01-25 2:18:24,onboard,0
-63.96049213,-19.07075453,590879.6583,1516808401686,2018-01-24 15:40:01,onboard,0
-42.27914922,-7.119575016,588664.816,1516802795394,2018-01-24 14:06:35,onboard,0
-99.30208013,56.98877712,610379.4956,1516775883504,2018-01-24 6:38:03,onboard,0
92.38882913,-56.26207058,606232.211,1516772999757,2018-01-24 5:49:59,onboard,0
-70.90457731,-20.70152204,605647.4456,1516765549701,2018-01-24 3:45:49,onboard,0
108.1526168,77.22485083,612496.625,1516757798529,2018-01-24 1:36:38,TLE,0
-63.73276286,-8.3064298,588006.0254,1516721587580,2018-01-23 15:33:07,onboard,0
-36.94245437,-20.81519534,593038.7086,1516715586519,2018-01-23 13:53:06,onboard,0
103.1428524,-78.8501418,602096.1594,1516691410843,2018-01-23 7:10:10,onboard,0
-151.106833,-82.1749259,615621.8607,1516673912184,2018-01-23 2:18:32,onboard,0
-46.74251646,-31.30639398,607693.6189,1516672934922,2018-01-23 2:02:14,onboard,0
-57.55986195,-25.47086312,595737.25,1516634320410,2018-01-22 15:18:40,TLE,0
-32.6911813,-28.58963375,593363.9427,1516628472918,2018-01-22 13:41:12,onboard,0
159.1424924,-61.34203822,618904.125,1516621239129,2018-01-22 11:40:39,TLE,0
-56.44292111,-19.43159791,593609.4375,1516547430321,2018-01-21 15:10:30,TLE,0
-7.283555997,-23.30290438,591165.5256,1516535771718,2018-01-21 11:56:11,onboard,0
149.7222766,-79.98799824,617850.484,1516528793400,2018-01-21 9:59:53,onboard,0
81.55288216,-65.12075158,613247.625,1516517685150,2018-01-21 6:54:45,TLE,0
-65.95659381,-31.27581559,610660.2374,1516504757821,2018-01-21 3:19:17,onboard,0
-63.58556608,-21.14146117,606426.3347,1516504592805,2018-01-21 3:16:32,onboard,0
-60.69367477,-7.357174978,604576.4498,1516504369288,2018-01-21 3:12:49,onboard,0
-38.47632888,-16.78837885,594123.0366,1516498722996,2018-01-21 1:38:42,onboard,0
-53.76715038,-19.95394606,590412.9843,1516460436114,2018-01-20 15:00:36,onboard,0
-166.6190437,80.64802129,598049.0197,1516456495113,2018-01-20 13:54:55,onboard,0
-166.6190437,80.64802129,598049.0197,1516456495113,2018-01-20 13:54:55,onboard,0
-30.7710459,-15.02388331,588612.142,1516454716860,2018-01-20 13:25:16,onboard,0
96.57730798,-80.89343465,619304.6571,1516453428048,2018-01-20 13:03:48,onboard,0
-84.40973292,-70.75731772,617922.6118,1516418428320,2018-01-20 3:20:28,onboard,0
-64.89185843,-36.6433507,612151.3643,1516417857279,2018-01-20 3:10:57,onboard,0
-61.54424408,-23.07548385,607194.2624,1516417636186,2018-01-20 3:07:16,onboard,0
-37.34577666,-22.9190139,607764.813,1516411834517,2018-01-20 1:30:34,onboard,0
-76.71659005,-14.6100392,588439.0167,1516379334021,2018-01-19 16:28:54,onboard,0
-55.11799025,-1.995262836,587099.3603,1516373738181,2018-01-19 14:55:38,onboard,0
-53.06873015,-12.13481807,576434.9794,1516373574768,2018-01-19 14:52:54,onboard,0
73.28664733,-80.15374627,615926.8374,1516355025282,2018-01-19 9:43:45,onboard,0
5.50913598,82.28602074,596781.7335,1516340395698,2018-01-19 5:39:55,onboard,0
-40.12274221,-42.96440505,612989.4592,1516325173567,2018-01-19 1:26:13,onboard,0
-38.38609246,-37.15014528,599959.8904,1516325078292,2018-01-19 1:24:38,onboard,0
-73.96463898,-15.94327247,590038.379,1516292324538,2018-01-18 16:18:44,onboard,0
102.2847911,-50.25251769,614844.9871,1516290498252,2018-01-18 15:48:18,onboard,0
-48.1027373,-23.73309702,591384.9106,1516286399468,2018-01-18 14:39:59,onboard,0
-47.84475248,-24.86378872,593001.4569,1516286381169,2018-01-18 14:39:41,onboard,0
125.1846747,-76.20704138,618597.6252,1516279346772,2018-01-18 12:42:26,onboard,0
-60.82609939,-39.55504616,616228.9375,1516243931378,2018-01-18 2:52:11,TLE,0
-58.99511692,-32.90359963,614379.6875,1516243822434,2018-01-18 2:50:22,TLE,0
-58.99511692,-32.90359963,614379.6875,1516243822434,2018-01-18 2:50:22,TLE,0
-58.86860132,-32.41214703,614244.0625,1516243814394,2018-01-18 2:50:14,TLE,0
179.727371,82.33398078,608826.8668,1516207059735,2018-01-17 16:37:39,onboard,1
-49.43122276,-5.697467241,587498.8894,1516199702533,2018-01-17 14:35:02,onboard,1
-46.11666847,-21.58097517,579163.4868,1516199446257,2018-01-17 14:30:46,onboard,1
-46.05595169,-21.82792145,593111.542,1516199442237,2018-01-17 14:30:42,onboard,1
9.478592545,-80.71966901,618655.2714,1516198433016,2018-01-17 14:13:53,onboard,0
99.8947951,-79.83894181,620590.8125,1516175257525,2018-01-17 7:47:37,TLE,0
99.89506148,-79.83898279,620590.875,1516175257524,2018-01-17 7:47:37,TLE,0
99.89506148,-79.83898279,620590.875,1516175257524,2018-01-17 7:47:37,TLE,0
-56.67758199,-33.67201138,611350.8491,1516156844106,2018-01-17 2:40:44,onboard,0
-55.4310659,-28.71873941,598558.4054,1516156763304,2018-01-17 2:39:23,onboard,0
-162.7776139,-28.89391274,593170.2431,1516141335956,2018-01-16 22:22:15,onboard,0
-69.80340634,-12.10709002,591483.375,1516118409087,2018-01-16 16:00:09,TLE,0
-66.43727055,-27.40660191,596872.75,1516118160652,2018-01-16 15:56:00,TLE,0
-33.12327748,-55.65704633,607229.4398,1516111901712,2018-01-16 14:11:41,onboard,0
51.52100418,-82.41915883,620212.7038,1516111349766,2018-01-16 14:02:29,onboard,0
-78.83762615,-35.47998404,600886.8248,1516075684530,2018-01-16 4:08:04,onboard,0
160.8381742,74.04940933,591900.4544,1516056031953,2018-01-15 22:40:31,onboard,0
-61.63975214,-36.70329974,598218.8183,1516031023935,2018-01-15 15:43:43,onboard,0
-45.70939392,0.4079738117,573675.6887,1516025824668,2018-01-15 14:17:04,onboard,1
-39.7700119,-27.68707199,593141.0348,1516025371212,2018-01-15 14:09:31,onboard,1
110.7007896,-75.36100784,620108.208,1516024165012,2018-01-15 13:49:25,onboard,1
-69.57191964,-69.18967081,620485.1962,1515983458893,2018-01-15 2:30:58,onboard,1
-52.21884654,-35.5123764,612960.4048,1515982897500,2018-01-15 2:21:37,onboard,0
-50.92068081,-30.45176007,599853.9182,1515982814894,2018-01-15 2:20:14,onboard,0
-50.33615454,-27.99508093,611042.7058,1515982774890,2018-01-15 2:19:34,onboard,0
-27.57062524,-33.68315765,612694.2881,1515977068501,2018-01-15 0:44:28,onboard,0
-2.152853386,-28.67485074,612800.344,1515971187642,2018-01-14 23:06:27,onboard,0
48.12605931,63.6552662,611018.25,1515963879282,2018-01-14 21:04:39,TLE,0
58.809165,-60.40841881,620066.0266,1515954312889,2018-01-14 18:25:12,onboard,0
-64.47566359,-14.03510045,589481.5121,1515944402985,2018-01-14 15:40:02,onboard,0
-58.30732307,-39.72772697,599783.3534,1515943986513,2018-01-14 15:33:06,onboard,0
-40.74059314,-11.95903106,587533.36,1515938637300,2018-01-14 14:03:57,onboard,0
-36.15146458,-32.3484896,597810.1154,1515938307461,2018-01-14 13:58:27,onboard,0
41.57643382,-75.52918807,620528.4375,1515925981536,2018-01-14 10:33:01,TLE,0
-167.4254492,-71.75766689,624516.3125,1515919714556,2018-01-14 8:48:34,TLE,0
-62.30346248,-12.50156588,591821.3125,1515857438330,2018-01-13 15:30:38,TLE,0
-60.57672918,-20.58890345,594627.9375,1515857307071,2018-01-13 15:28:27,TLE,0
-59.20997418,-26.59971581,597157.5625,1515857209386,2018-01-13 15:26:49,TLE,0
-59.20996052,-26.59977728,597157.625,1515857209385,2018-01-13 15:26:49,TLE,0
-59.20996052,-26.59977728,597157.625,1515857209385,2018-01-13 15:26:49,TLE,0
155.5594981,71.40216921,610467.0625,1515853560833,2018-01-13 14:26:00,TLE,0
-98.33065446,52.46893605,609810.9375,1515824883750,2018-01-13 6:28:03,TLE,0
112.4171068,-36.36852727,601531.3125,1515816455619,2018-01-13 4:07:35,TLE,0
117.7300446,-52.1015675,609977.625,1515816197737,2018-01-13 4:03:17,TLE,0
112.7163579,57.02213481,599404.9375,1515812175123,2018-01-13 2:56:15,TLE,0
-1.937597882,51.84911688,609632.875,1515801697194,2018-01-13 0:01:37,TLE,0
1.849738598,-32.3279103,616449.0625,1515797272581,2018-01-12 22:47:52,TLE,0
-92.75832659,-60.75536595,614686.125,1515781258911,2018-01-12 18:20:58,TLE,0
-105.6250779,62.44359747,601182.9375,1515777470262,2018-01-12 17:17:50,TLE,0
115.0000863,40.93684807,608513.25,1515772880430,2018-01-12 16:01:20,TLE,0
122.2747022,58.7221689,609934.75,1515772587369,2018-01-12 15:56:27,TLE,0
-59.92465102,-12.05806889,591233.0625,1515770457373,2018-01-12 15:20:57,TLE,0
-45.24314916,32.31284632,590928.75,1515765377499,2018-01-12 13:56:17,TLE,0
-66.37174287,-25.04925593,610619.9735,1515727561047,2018-01-12 3:26:01,onboard,0
-42.7341165,-27.3033251,612209.3898,1515721798575,2018-01-12 1:49:58,onboard,0
-56.03616451,-18.86377159,591285.9888,1515683360943,2018-01-11 15:09:20,onboard,0
-54.1091329,-27.42295035,593926.6308,1515683222454,2018-01-11 15:07:02,onboard,0
-54.0267689,-27.76986873,594300.2009,1515683216831,2018-01-11 15:06:56,onboard,0
-67.28796019,-38.42876983,603803.1842,1515640791156,2018-01-11 3:19:51,onboard,0
-50.56619105,-31.80585088,598785.9167,1515596163325,2018-01-10 14:56:03,onboard,0
-46.74831205,76.08177556,602535.6559,1515586334223,2018-01-10 12:12:14,onboard,0
-95.51796041,39.65079729,592412.1299,1515564132969,2018-01-10 6:02:12,onboard,0
-126.9259932,67.87731681,586268.067,1515522395319,2018-01-09 18:26:35,onboard,0
-75.887677,-15.90308353,590769.1301,1515515231884,2018-01-09 16:27:11,onboard,0
-51.96337346,-14.76053991,589564.2443,1515509451120,2018-01-09 14:50:51,onboard,0
-85.48250357,-34.6784673,614754.7386,1515472552344,2018-01-09 4:35:52,onboard,0
123.9740821,-42.2571366,603035.9682,1515468410338,2018-01-09 3:26:50,onboard,0
-59.39887104,-26.96959386,614224.7906,1515466627266,2018-01-09 2:57:07,onboard,0
-72.34616789,-20.87589762,591754.5327,1515428163303,2018-01-08 16:16:03,onboard,0
49.24485672,-24.3160881,593579.1211,1515399111770,2018-01-08 8:11:51,onboard,0
-80.69598289,62.26428619,605651.503,1515389782554,2018-01-08 5:36:22,onboard,0
-80.2709468,-23.42197593,612377.1236,1515385380253,2018-01-08 4:23:00,onboard,0
-80.270933,-23.42191446,612377.2674,1515385380252,2018-01-08 4:23:00,onboard,0
-55.64542503,-21.36007764,610115.6829,1515379547433,2018-01-08 2:45:47,onboard,0
-34.14093628,-32.60463316,614573.3314,1515373931493,2018-01-08 1:12:11,onboard,0
-9.841163664,-32.10802754,602542.935,1515368124201,2018-01-07 23:35:24,onboard,0
-72.84317063,-6.65691264,588516.5476,1515341404467,2018-01-07 16:10:04,onboard,0
-72.59383911,-7.891672156,587143.6901,1515341384568,2018-01-07 16:09:44,onboard,0
-71.45567863,-13.46337391,577553.1485,1515341294721,2018-01-07 16:08:14,onboard,0
-69.87427934,-20.89207561,580609.8108,1515341174728,2018-01-07 16:06:14,onboard,0
-69.75932108,-21.38770545,594612.9285,1515341166694,2018-01-07 16:06:06,onboard,0
-68.24186846,-28.01503974,597728.8139,1515341059350,2018-01-07 16:04:19,onboard,0
-46.61389162,-16.69202041,578888.1722,1515335443410,2018-01-07 14:30:43,onboard,0
-56.16525979,58.96436811,603348.1189,1515297049998,2018-01-07 3:50:49,onboard,0
-59.35941,-44.77571751,618671.5574,1515292941558,2018-01-07 2:42:21,onboard,0
-58.2693327,-41.36477871,617286.6915,1515292885479,2018-01-07 2:41:25,onboard,0
-33.96054723,-40.87948631,619272.8895,1515287078388,2018-01-07 1:04:38,onboard,0
-68.38560134,-70.96372888,619493.7467,1515259157076,2018-01-06 17:19:17,onboard,0
-63.16267338,-74.0224791,620443.3168,1515259101801,2018-01-06 17:18:21,onboard,0
-67.15173084,-21.9979817,592983.6674,1515254168457,2018-01-06 15:56:08,onboard,0
-45.69838318,-9.156567962,589608.0442,1515248576635,2018-01-06 14:22:56,onboard,0
-158.3914845,-56.55671711,624644.7629,1515229345361,2018-01-06 9:02:25,onboard,0
-77.17277728,-31.23524872,613768.9295,1515211530325,2018-01-06 4:05:30,onboard,0
98.24356456,67.58666197,596558.1877,1515209232292,2018-01-06 3:27:12,onboard,0
103.2743924,61.53394558,594430.7373,1515209129782,2018-01-06 3:25:29,onboard,0
-54.16936741,-35.70049353,615376.7057,1515205804036,2018-01-06 2:30:04,onboard,0
-53.84218184,-34.47111514,616872.5681,1515205783936,2018-01-06 2:29:43,onboard,0
-33.63099595,-47.39171614,619581.5406,1515200196940,2018-01-06 0:56:36,onboard,0
-138.4525778,-70.92723564,619319.6805,1515189567055,2018-01-05 21:59:27,onboard,0
66.60499969,-73.71291057,626106.709,1515171648508,2018-01-05 17:00:48,onboard,0
-67.04194806,-10.8618047,590429.67,1515167359972,2018-01-05 15:49:19,onboard,0
-65.40865859,-18.67583214,580592.1708,1515167234347,2018-01-05 15:47:14,onboard,0
-62.96721316,-29.37747125,598438.9239,1515167060482,2018-01-05 15:44:20,onboard,0
-62.13187871,-32.73020856,599478.7753,1515167006011,2018-01-05 15:43:26,onboard,0
-42.59177267,-12.24839406,589318.8652,1515161538409,2018-01-05 14:12:18,onboard,0
-49.29382657,-26.08574267,612572.4513,1515118658476,2018-01-05 2:17:38,onboard,0
-60.03985475,-31.22018974,599124.0967,1515080042155,2018-01-04 15:34:02,onboard,0
-38.91565513,-17.97407097,592169.1682,1515074457579,2018-01-04 14:00:57,onboard,0
-132.8513178,82.0377887,602897.4562,1515070432546,2018-01-04 12:53:52,onboard,0
-78.68908056,82.27948342,602354.4626,1515064568574,2018-01-04 11:16:08,onboard,0
-43.387537,-10.2210036,595291.5492,1515031412617,2018-01-04 2:03:32,onboard,0
-61.21503864,-15.11040812,590963.8637,1514993314682,2018-01-03 15:28:34,onboard,0
-58.47391828,-27.48149778,598896.3852,1514993114479,2018-01-03 15:25:14,onboard,0
-69.50953996,-30.26152903,615049.613,1514950548508,2018-01-03 3:35:48,onboard,0
-45.49192362,-30.84981997,615523.9137,1514944758904,2018-01-03 1:59:18,onboard,0
11.06314342,69.65357151,601851.6385,1514937316075,2018-01-02 23:55:16,onboard,0
-35.05877401,-12.7938882,590380.7458,1514900564632,2018-01-02 13:42:44,onboard,0
-34.1633108,-17.06270053,592579.244,1514900495690,2018-01-02 13:41:35,onboard,0
-20.54240363,73.26472692,595974.7616,1514890374937,2018-01-02 10:52:54,onboard,0
38.55339625,70.31435558,601485.2959,1514844516988,2018-01-01 22:08:36,onboard,0
-76.44701776,-32.54929935,602856.541,1514824854766,2018-01-01 16:40:54,onboard,0
-57.26369716,-10.22877045,578471.1257,1514819416911,2018-01-01 15:10:16,onboard,0
-56.93192433,-11.87322855,590470.5402,1514819390379,2018-01-01 15:09:50,onboard,0
22.58576455,82.17590186,587186.3826,1514774669065,2018-01-01 2:44:29,onboard,0
-39.23852605,-25.39512138,613660.9283,1514770692904,2018-01-01 1:38:12,onboard,0
-76.27586215,-22.8920408,596439.8706,1514738023166,2017-12-31 16:33:43,onboard,0
-56.36469585,-2.506157442,589548.9311,1514732553152,2017-12-31 15:02:33,onboard,0
-54.52613051,-11.59216933,590890.6024,1514732406623,2017-12-31 15:00:06,onboard,0
-51.52700544,-25.45977344,598027.1134,1514732182307,2017-12-31 14:56:22,onboard,0
149.9682359,55.11928718,599221.873,1514728789226,2017-12-31 13:59:49,onboard,0
-65.19003211,-41.60889294,619122.4831,1514689768493,2017-12-31 3:09:28,onboard,0
-61.82279891,-29.17833876,615589.0917,1514689565081,2017-12-31 3:06:05,onboard,0
-59.05344202,-16.92129079,608132.0856,1514689365689,2017-12-31 3:02:45,onboard,0
-41.01592481,-41.56675196,620961.3023,1514683968638,2017-12-31 1:32:48,onboard,0
-36.77231611,-25.43495133,612131.3556,1514683704926,2017-12-31 1:28:24,onboard,0
-35.6660243,-20.51680856,609603.1547,1514683624928,2017-12-31 1:27:04,onboard,0
-35.42928972,-19.42803366,611482.3341,1514683607240,2017-12-31 1:26:47,onboard,0
-34.96216724,-17.26243526,608121.9747,1514683572065,2017-12-31 1:26:12,onboard,0
9.267643721,-34.71608987,617823.5104,1514672257976,2017-12-30 22:17:37,onboard,0
-52.93121652,-7.278655051,591274.1863,1514645487795,2017-12-30 14:51:27,onboard,0
-49.88024209,-21.80188086,596569.8757,1514645253835,2017-12-30 14:47:33,onboard,0
-67.37404124,75.9047438,596016.7584,1514641057353,2017-12-30 13:37:37,onboard,0
155.0477152,-80.09756532,629379.8627,1514626651478,2017-12-30 9:37:31,onboard,0
-59.90438993,-31.44111129,614190.8473,1514602613285,2017-12-30 2:56:53,onboard,0
-59.59416508,-30.22371753,602023.534,1514602593386,2017-12-30 2:56:33,onboard,0
-59.59416508,-30.22371753,602023.534,1514602593386,2017-12-30 2:56:33,onboard,0
-57.81000133,-22.59677519,598685.6617,1514602469168,2017-12-30 2:54:29,onboard,1
-28.1140032,-67.52835305,615941.6959,1514591614766,2017-12-29 23:53:34,onboard,1
133.9416442,77.4795936,598281.1916,1514566021235,2017-12-29 16:47:01,onboard,1
-72.31951506,-18.39285893,583327.2148,1514564118972,2017-12-29 16:15:18,onboard,1
-72.31950175,-18.39292083,583327.2734,1514564118971,2017-12-29 16:15:18,onboard,1
-72.31950175,-18.39292083,583327.2734,1514564118971,2017-12-29 16:15:18,onboard,0
-48.0643756,-18.7907868,595408.0777,1514558313287,2017-12-29 14:38:33,onboard,0
-22.56880713,-24.7774827,600309.3391,1514552417154,2017-12-29 13:00:17,onboard,0
36.04760445,74.10252267,595888.7898,1514530838210,2017-12-29 7:00:38,onboard,0
-86.54020856,-46.62189857,613905.109,1514482469756,2017-12-28 17:34:29,onboard,0
-45.55818068,-18.93698289,595589.2328,1514471322296,2017-12-28 14:28:42,onboard,0
-21.70873615,-17.46325345,595357.5262,1514465546963,2017-12-28 12:52:26,onboard,0
-20.62020959,-22.45453071,597666.6423,1514465466169,2017-12-28 12:51:06,onboard,0
-21.27932296,64.03231185,592319.2911,1514461071899,2017-12-28 11:37:51,onboard,0
-31.90699359,-35.73373089,615586.817,1514422906622,2017-12-28 1:01:46,onboard,0
-64.76542598,-29.79711893,602404.9538,1514389956692,2017-12-27 15:52:36,onboard,0
-64.76542598,-29.79711893,602404.9538,1514389956692,2017-12-27 15:52:36,onboard,0
-51.36736623,-63.53279017,609892.2603,1514389399930,2017-12-27 15:43:19,onboard,0
-47.0914271,0.6156411123,589077.3595,1514384649287,2017-12-27 14:24:09,onboard,0
-175.6122868,55.84529831,597413.9835,1514375023600,2017-12-27 11:43:43,onboard,0
-165.2265231,6.4498523,600713.1421,1514370028547,2017-12-27 10:20:28,onboard,0
-52.91518496,59.29879821,598571.9106,1514345969852,2017-12-27 3:39:29,onboard,0
-50.8647053,-24.70647171,608082.6871,1514341536998,2017-12-27 2:25:36,onboard,0
-61.44042999,-33.21479378,593256.4151,1514302912838,2017-12-26 15:41:52,onboard,0
-43.52166513,-4.851434313,590688.363,1514297572469,2017-12-26 14:12:52,onboard,0
58.93540472,60.06667356,592287.9984,1514269630454,2017-12-26 6:27:10,onboard,0
-52.52210398,-40.6591509,617637.0987,1514254808714,2017-12-26 2:20:08,onboard,0
-50.09803935,-31.85547758,602057.3582,1514254664597,2017-12-26 2:17:44,onboard,0
-49.97402279,-31.3624296,601861.2983,1514254656561,2017-12-26 2:17:36,onboard,0
-42.04711652,-67.17516671,628031.7507,1514249452466,2017-12-26 0:50:52,onboard,0
-29.98134791,-75.08264217,630482.2157,1514243794919,2017-12-25 23:16:34,onboard,0
-147.0240057,-57.28248762,619269.0536,1514238724694,2017-12-25 21:52:04,onboard,0
-152.5596423,53.35281562,589961.4945,1514234723795,2017-12-25 20:45:23,onboard,0
56.35076126,-65.31849963,627779.847,1514226223499,2017-12-25 18:23:43,onboard,0
-62.54704589,-17.7821496,597120.2621,1514216174102,2017-12-25 15:36:14,onboard,0
90.7273548,-48.5282187,614351.5576,1514180877296,2017-12-25 5:47:57,onboard,0
-72.85555193,-35.945887,603941.8092,1514173541801,2017-12-25 3:45:41,onboard,0
-48.7013632,-35.94346464,616002.8741,1514167742549,2017-12-25 2:09:02,onboard,0
-47.54770757,-31.52737533,613010.7824,1514167670390,2017-12-25 2:07:50,onboard,0
-47.22959223,-30.24567417,613786.0457,1514167649487,2017-12-25 2:07:29,onboard,0
48.30629728,58.62930132,596616.6928,1514148806741,2017-12-24 20:53:26,onboard,0
-57.5602423,-28.8918671,603125.9049,1514129005226,2017-12-24 15:23:25,onboard,0
-34.71451217,-23.21324321,602492.2293,1514123298233,2017-12-24 13:48:18,onboard,0
36.00206779,-70.76171823,625890.718,1514110910804,2017-12-24 10:21:50,onboard,0
-120.5906399,76.38339497,596200.4232,1514107903040,2017-12-24 9:31:43,onboard,0
-68.76543991,-29.62343313,613036.6585,1514086449707,2017-12-24 3:34:09,onboard,0
-66.99422077,-22.00417085,608899.6633,1514086325690,2017-12-24 3:32:05,onboard,0
-45.66732021,-33.84508009,614867.9095,1514080719398,2017-12-24 1:58:39,onboard,0
-6.596697652,-58.77530867,625462.677,1514069532744,2017-12-23 22:52:12,onboard,0
-6.596663315,-58.77524909,625462.6602,1514069532743,2017-12-23 22:52:12,onboard,0
-6.45957185,-58.53563976,625461.6807,1514069528723,2017-12-23 22:52:08,onboard,0
-36.03899335,-82.43429822,630999.0094,1514058425286,2017-12-23 19:47:05,onboard,0
-117.3681299,35.4357989,587840.6051,1514054654924,2017-12-23 18:44:14,onboard,0
-56.37504983,-23.35445517,600878.8997,1514042106494,2017-12-23 15:15:06,onboard,0
-55.10925626,-28.78772295,605303.3342,1514042018255,2017-12-23 15:13:38,onboard,1
-34.94367692,-10.54284968,596590.656,1514036514674,2017-12-23 13:41:54,onboard,1
-68.71437127,-38.79829971,618335.007,1513999610873,2017-12-23 3:26:50,onboard,1
-66.67565617,-31.21609389,601022.6543,1513999486856,2017-12-23 3:24:46,onboard,1
-66.18495831,-29.1930062,611299.0342,1513999453892,2017-12-23 3:24:13,onboard,1
-63.9031715,-19.19533305,607992.0736,1513999291283,2017-12-23 3:21:31,onboard,1
-42.00883733,-29.14003616,611716.6969,1513993653836,2017-12-23 1:47:33,onboard,1
77.65111946,-73.42187548,629659.7797,1513959600215,2017-12-22 16:20:00,onboard,1
-40.61339719,-33.48015977,601822.5939,1513906735808,2017-12-22 1:38:55,onboard,1
6.264095359,-38.76574193,617809.7613,1513895223935,2017-12-21 22:27:03,onboard,1
-75.48011589,-23.83688964,604314.3905,1513873920548,2017-12-21 16:32:00,onboard,1
-51.83501325,-21.51927666,600894.365,1513868158885,2017-12-21 14:55:58,onboard,1
16.40323214,-81.79546024,619252.6306,1513867105442,2017-12-21 14:38:25,onboard,1
-30.78043307,-6.676588715,594196.8793,1513862599835,2017-12-21 13:23:19,onboard,0
17.22844928,-69.17734391,628819.0381,1513855771463,2017-12-21 11:29:31,onboard,0
104.8441269,-75.7791751,629230.1615,1513838246264,2017-12-21 6:37:26,onboard,0
-64.33714525,-40.74667878,617951.5724,1513825665071,2017-12-21 3:07:45,onboard,0
-61.07574787,-28.53611597,610196.7687,1513825465478,2017-12-21 3:04:25,onboard,0
172.6213466,-47.1812772,604297.6122,1513815546731,2017-12-21 0:19:06,onboard,0
-48.67539393,-24.56136247,603626.3115,1513781120657,2017-12-20 14:45:20,onboard,0
-107.9200259,59.57728247,595957.5172,1513754442533,2017-12-20 7:20:42,onboard,0
116.9312678,-69.65018254,629675.7129,1513745577021,2017-12-20 4:52:57,onboard,0
-19.0778745,74.37732172,594959.0903,1513736789301,2017-12-20 2:26:29,onboard,0
